,ret
2012-02-07,-0.0063067062736251065
2012-02-08,0.0008803430941443285
2012-02-09,0.000495094816565196
2012-02-10,0.005998343978282153
2012-02-13,-0.0010321384320591727
2012-02-14,0.0048338120371047
2012-02-15,0.003127554593797623
2012-02-16,-0.0034113030745489977
2012-02-17,0.0006478880115280686
2012-02-21,-0.0025655172137535407
2012-02-22,0.0013412945832801584
2012-02-23,-0.0059174030049461875
2012-02-24,-0.0028549563409365165
2012-02-27,0.0008810229197672853
2012-02-28,-0.00495457992004601
2012-02-29,0.007435102488806767
2012-03-01,0.0019499638401548204
2012-03-02,0.00359834174825793
2012-03-05,-0.0003406015955923481
2012-03-06,0.003471718916239301
2012-03-07,-9.104304789195692e-06
2012-03-08,-0.005441237346622975
2012-03-09,0.008886751307325547
2012-03-12,-0.0020989958629601064
2012-03-13,0.0029445368297073816
2012-03-14,0.0034523169619223508
2012-03-15,-0.003830258329248796
2012-03-16,-0.004000719434256593
2012-03-19,-0.004178255700636938
2012-03-20,-0.0004910707687741176
2012-03-21,0.001036199660053645
2012-03-22,-8.441675216496178e-05
2012-03-23,-0.003283570263162859
2012-03-26,-0.005364782122632954
2012-03-27,0.003055870914565325
2012-03-28,-0.0016899626722282257
2012-03-29,-0.0025808659002033527
2012-03-30,-0.0013900335561916307
2012-04-02,4.372374313971022e-05
2012-04-03,0.005267354326392549
2012-04-04,0.0022985728632754503
2012-04-05,0.0038922797369674144
2012-04-09,-0.0033488158711802965
2012-04-10,-1.1208984198131349e-05
2012-04-11,0.00011974861333350335
2012-04-12,-0.00483834705044727
2012-04-13,0.006439351936456745
2012-04-16,-0.00345160124166647
2012-04-17,0.0007822686088946687
2012-04-18,-0.0014637557511472776
2012-04-19,-0.0006477012040810523
2012-04-20,-0.003632667386977541
2012-04-23,0.001878073258716275
2012-04-24,-0.0020579696653299237
2012-04-25,-0.0013548257179643516
2012-04-26,-0.0008378585141183661
2012-04-27,-0.0013653387112157519
2012-04-30,-0.0002576314597071355
2012-05-01,0.0019652188096995716
2012-05-02,0.002159981593609536
2012-05-03,-0.001873474964004637
2012-05-04,-0.0004680411983724183
2012-05-07,0.0005469205919439756
2012-05-08,0.0015022612465650257
2012-05-09,0.0025829787606359623
2012-05-10,0.0009982634452719503
2012-05-11,0.000622951217638233
2012-05-14,0.002153103961164532
2012-05-15,0.006018334980680922
2012-05-16,0.001264651883739377
2012-05-17,-0.0007786974750731032
2012-05-18,-0.005242147191510803
2012-05-21,-0.0006413612654512434
2012-05-22,0.006869354470494368
2012-05-23,0.0019620558209583494
2012-05-24,0.003909634113805562
2012-05-25,0.0010731113985569995
2012-05-29,-0.0007490313286324206
2012-05-30,0.003325147153368856
2012-05-31,-0.0007821430065884225
2012-06-01,-0.006265147561490913
2012-06-04,-0.00282310231889475
2012-06-05,0.002974302542662219
2012-06-06,-0.006104700270019993
2012-06-07,-0.00015545499395584
2012-06-08,0.0029073143162228624
2012-06-11,-0.002359566301878802
2012-06-12,-0.000748399354208031
2012-06-13,-0.0036195084327041455
2012-06-14,-0.001463157769259829
2012-06-15,-0.004094344577565537
2012-06-18,0.002855182556192244
2012-06-19,-0.005447646782936813
2012-06-20,-0.0027260080981859236
2012-06-21,0.005827119989586221
2012-06-22,0.00019479079560228533
2012-06-25,0.001773963272504666
2012-06-26,-0.0015303244125626065
2012-06-27,0.003993382829688689
2012-06-28,-0.0011701834028706318
2012-06-29,-0.004319507394851509
2012-07-02,0.0007222841121574534
2012-07-03,0.0039106101738620004
2012-07-05,0.010605080092167086
2012-07-06,0.0025001654912166927
2012-07-09,-0.0007670314235475974
2012-07-10,0.0009986685329782129
2012-07-11,0.0032972424092196093
2012-07-12,0.0015394923742031964
2012-07-13,-0.0022844052607362106
2012-07-16,-0.0012889663355179913
2012-07-17,1.2872360661487815e-05
2012-07-18,0.00022722043688836949
2012-07-19,0.0023822899569159255
2012-07-20,0.0052111877375955315
2012-07-23,-0.0024203283489446295
2012-07-24,0.00388372533684591
2012-07-25,-0.004330534618549214
2012-07-26,-0.008152877251760605
2012-07-27,0.0003007553397034222
2012-07-30,0.0005405659580661126
2012-07-31,-0.004595634593290793
2012-08-01,0.007552647531893893
2012-08-02,-0.00021478434872886345
2012-08-03,-0.006332380899424479
2012-08-06,-7.959021874135969e-05
2012-08-07,0.001333289714223012
2012-08-08,0.0013813131785886397
2012-08-09,0.003227170054581104
2012-08-10,-0.0017096077563569954
2012-08-13,-0.0017003664462716687
2012-08-14,0.0010597598436340632
2012-08-15,0.0029672339506381425
2012-08-16,-0.002054051669948646
2012-08-17,0.002663315826812489
2012-08-20,-0.0014959730546274608
2012-08-21,-0.005309073556100883
2012-08-22,-0.0034545831674824465
2012-08-23,-0.0028118375149509996
2012-08-24,0.0024685398748786713
2012-08-27,0.0006196257801517798
2012-08-28,-0.0029593070544953904
2012-08-29,0.00036681119021558995
2012-08-30,0.0016162008205302448
2012-08-31,-0.0035617316506982564
2012-09-04,9.461142724443977e-05
2012-09-05,-0.0006089789037991768
2012-09-06,-0.0033743498993309678
2012-09-07,-0.007579406832738318
2012-09-10,0.0026792384521511304
2012-09-11,-0.006023897038060391
2012-09-12,-0.0010465642767982044
2012-09-13,-0.004199756453171151
2012-09-14,-0.0036301182622473097
2012-09-17,-0.001757410275067805
2012-09-18,0.002314133164561906
2012-09-19,-0.006911517595244764
2012-09-20,0.005117920136463063
2012-09-21,-0.0008058510368898957
2012-09-24,0.0008580765128277839
2012-09-25,0.0006372202545667826
2012-09-26,0.000394322908266769
2012-09-27,2.5127907395853365e-06
2012-09-28,0.003927332550390106
2012-10-01,-0.001613795102988484
2012-10-02,-0.0014448549137912497
2012-10-03,-0.001873969265768952
2012-10-04,-0.0020023590785977386
2012-10-05,-0.0018225805639925984
2012-10-08,0.0016491043065062277
2012-10-09,0.008379209466051064
2012-10-10,-0.002932371685761726
2012-10-11,-0.00022404901102437527
2012-10-12,-0.002018940620625016
2012-10-15,0.0004143773021761771
2012-10-16,-0.0032535787764651964
2012-10-17,-0.00458916294466814
2012-10-18,0.00350478869715031
2012-10-19,0.0010588483924170522
2012-10-22,-0.0013739851872798289
2012-10-23,0.0011675674374345588
2012-10-24,-0.0010943588464385676
2012-10-25,0.0011996368577803947
2012-10-26,0.00011558275538590066
2012-10-31,-0.001572433207772059
2012-11-01,0.002027738728716792
2012-11-02,0.0036966444251185647
2012-11-05,0.002846463120231369
2012-11-06,0.0017005707372096193
2012-11-07,-0.0026017407319321737
2012-11-08,0.0003278380554469804
2012-11-09,0.0033109918999027414
2012-11-12,-6.0263872331224286e-05
2012-11-13,0.0002653102276916304
2012-11-14,0.0007597740041888554
2012-11-15,-0.0009182669527486442
2012-11-16,0.0029657941006062975
2012-11-19,-0.0015941758115072127
2012-11-20,-0.0026852068266628973
2012-11-21,0.0008711090090537634
2012-11-23,-0.00763406834988808
2012-11-26,2.953467749663614e-06
2012-11-27,0.002151826248160537
2012-11-28,-0.0021713314157941837
2012-11-29,4.379078349441812e-05
2012-11-30,0.00039940672229868814
2012-12-03,-0.002649920628801096
2012-12-04,-0.0033839105422422155
2012-12-05,0.001460729780382188
2012-12-06,0.00299988572145295
2012-12-07,0.0011404585732070298
2012-12-10,-0.0016262302919623388
2012-12-11,-0.0029252576847286754
2012-12-12,-0.0006934133343761044
2012-12-13,0.00011124448669960298
2012-12-14,-0.003596978627530955
2012-12-17,0.0005523066159434688
2012-12-18,-0.002341623136324661
2012-12-19,0.0011681371665864118
2012-12-20,-0.0006151642993933154
2012-12-21,0.003289510798656831
2012-12-24,-0.00036967179868286314
2012-12-26,0.0028330545310254456
2012-12-27,0.00013782536798781102
2012-12-28,0.00039160628093035755
2012-12-31,0.002135289644583565
2013-01-02,0.0017042844406335504
2013-01-03,0.0064229601160799305
2013-01-04,0.00044909187983393123
2013-01-07,-0.0026674301777049234
2013-01-08,0.001334209108101764
2013-01-09,0.002505879459903389
2013-01-10,-0.007868121425973913
2013-01-11,-0.0026855785270166704
2013-01-14,-0.0005254434251268711
2013-01-15,0.0015534445883381447
2013-01-16,0.0016661377772697117
2013-01-17,-0.0005292279949726357
2013-01-18,0.004309203441728919
2013-01-22,-0.0001226458674885183
2013-01-23,-0.0011181706738080288
2013-01-24,0.0003912020391719818
2013-01-25,-0.0020100057946018184
2013-01-28,0.0008133391822360481
2013-01-29,-0.0014150065942106801
2013-01-30,-0.0030518409779516035
2013-01-31,-0.001369524757917328
2013-02-01,-0.0006730226025422844
2013-02-04,0.0028695383911162505
2013-02-05,0.0002526119211804619
2013-02-06,0.002879457923702114
2013-02-07,0.0037495683904867163
2013-02-08,0.00046303827070758984
2013-02-11,0.0019676687986689336
2013-02-12,-0.001533034522141482
2013-02-13,0.00010950024268516589
2013-02-14,0.0026627523045161766
2013-02-15,-0.0007818241115855417
2013-02-19,0.0010492216100694873
2013-02-20,0.004029630615203262
2013-02-21,0.0013464846420991464
2013-02-22,0.0009163399153977278
2013-02-25,0.0024571259266817544
2013-02-26,0.0011311459307522568
2013-02-27,-0.0032869085061162286
2013-02-28,0.0036734432559539214
2013-03-01,0.0017491503670546775
2013-03-04,-0.0014563662412919148
2013-03-05,-0.00029450666739497727
2013-03-06,0.0029869677018878656
2013-03-07,-0.002710329132346479
2013-03-08,0.006811712181852509
2013-03-11,-0.0019400549031126841
2013-03-12,0.0003364889840838787
2013-03-13,0.0032298073411766493
2013-03-14,-0.0027401289292670753
2013-03-15,-0.003301175038969563
2013-03-18,0.005588176273649848
2013-03-19,0.0009950335719559021
2013-03-20,-0.0008111147632450754
2013-03-21,-0.0012004775457268957
2013-03-22,-0.0037099966782258107
2013-03-25,0.006877481114095979
2013-03-26,0.0014137640909405195
2013-03-27,0.0038117820078142437
2013-03-28,-0.0017237876949903672
2013-04-01,-0.0032533839990378072
2013-04-02,0.001805249666378296
2013-04-03,-0.004500880964907847
2013-04-04,-0.0021747165764833313
2013-04-05,-0.0017863389282869943
2013-04-08,0.002894825049619274
2013-04-09,-0.0034071018920043485
2013-04-10,0.0012744668226215845
2013-04-11,-0.0034231467999797263
2013-04-12,-0.0038897018063307953
2013-04-15,-0.0005269574522016376
2013-04-16,-0.0061472866960837055
2013-04-17,0.006929169043362831
2013-04-18,0.0016242536002540838
2013-04-19,0.000752732082681105
2013-04-22,0.00101744246911112
2013-04-23,0.0031955066251578477
2013-04-24,-0.0004431737953245407
2013-04-25,-0.0022188198177985827
2013-04-26,-0.004452362081905914
2013-04-29,-0.0044722742994576185
2013-04-30,-0.004942827066918289
2013-05-01,-0.002597637052754067
2013-05-02,0.006580481110039955
2013-05-03,-0.00018956793262354273
2013-05-06,0.0019523544166523642
2013-05-07,-0.001969201891285449
2013-05-08,-0.0014645746858878666
2013-05-09,0.00607965555925414
2013-05-10,0.003130834495445918
2013-05-13,0.00016753390640178879
2013-05-14,0.0026384596842161235
2013-05-15,-0.001447023442592308
2013-05-16,-0.0010015717389494773
2013-05-17,0.0015837733525691374
2013-05-20,-0.0003811594662784047
2013-05-21,-0.0022573245844775118
2013-05-22,0.002574370729322524
2013-05-23,-0.002392652825874814
2013-05-24,-0.0021083273802189576
2013-05-28,0.005599767221292457
2013-05-29,-0.004718775888074721
2013-05-30,-0.0034230937451287385
2013-05-31,-0.000989424420141501
2013-06-03,-0.002975117913901818
2013-06-04,-0.001105332439216786
2013-06-05,-0.0011657345844419528
2013-06-06,-0.009806071971436082
2013-06-07,-0.00264456257304577
2013-06-10,0.0011566130186716063
2013-06-11,-0.008066075804031386
2013-06-12,0.0007914990604178927
2013-06-13,-0.0032879353349097367
2013-06-14,3.865953879555993e-05
2013-06-17,-0.002315774328613818
2013-06-18,-0.0011672016848622618
2013-06-19,0.005833635883413015
2013-06-20,-0.003693528151689948
2013-06-21,0.007511375896099528
2013-06-24,-0.0006598093265410655
2013-06-25,0.0009219241332869294
2013-06-26,-0.002246030996390118
2013-06-27,-0.0035146621197556195
2013-06-28,0.006109497488119538
2013-07-01,0.0007728766801105422
2013-07-02,0.004190369340732076
2013-07-03,-0.0024535692595516866
2013-07-05,0.00874616792285002
2013-07-08,-0.0003324314775456742
2013-07-09,0.004767349148895832
2013-07-10,-0.005102063205442728
2013-07-11,-0.009208306142231918
2013-07-12,0.0017383924394533173
2013-07-15,0.0008131685629578759
2013-07-16,-0.005121463911618585
2013-07-17,-0.00010314445410065899
2013-07-18,0.0023818354116240375
2013-07-19,-0.0008705662485190833
2013-07-22,0.0008393445052494182
2013-07-23,-0.001597058794314146
2013-07-24,0.00030766986577827855
2013-07-25,-0.004235749299125576
2013-07-26,-0.000628206111770436
2013-07-29,-0.00037877530770045445
2013-07-30,0.0014759125646967928
2013-07-31,-0.0024824417390318684
2013-08-01,0.0055514824411326
2013-08-02,-0.004862435801445729
2013-08-05,-0.001964865395078751
2013-08-06,-0.0044662424529766055
2013-08-07,-0.0032160212796737307
2013-08-08,0.0007050752183916456
2013-08-09,0.0007692047294331884
2013-08-12,0.005090074530348769
2013-08-13,0.002504668666435151
2013-08-14,0.0011612410030975267
2013-08-15,-0.0024992012105730216
2013-08-16,0.0025938329854972354
2013-08-19,-0.001060704282254264
2013-08-20,-0.003322097435794662
2013-08-21,0.003777080646566524
2013-08-22,0.002793272300197391
2013-08-23,0.0009221079985763179
2013-08-26,0.0006394666482716225
2013-08-27,-0.0011860271649956535
2013-08-28,0.0034074012031773005
2013-08-29,0.004755989420553439
2013-08-30,-0.0003123894059675909
2013-09-03,0.004742244840396424
2013-09-04,-0.005075465273694545
2013-09-05,0.0027832843999184595
2013-09-06,-0.002620064180070989
2013-09-09,-0.004467843932013874
2013-09-10,-0.0025676613948924236
2013-09-11,-0.003105807663940778
2013-09-12,-0.0048842590810365604
2013-09-13,-0.0005816010785479054
2013-09-16,-0.003612140306079745
2013-09-17,-0.0014759230382517423
2013-09-18,-0.002976136814935608
2013-09-19,0.0008573725356361146
2013-09-20,-0.004198826491074086
2013-09-23,-0.00011578056325672993
2013-09-24,0.0016876129499882036
2013-09-25,-0.0013330780006829935
2013-09-26,0.0007173715694826764
2013-09-27,-0.001665610366219779
2013-09-30,-0.001355241954376469
2013-10-01,-0.005244146533181063
2013-10-02,-4.058815751854819e-05
2013-10-03,-0.0006351390993627986
2013-10-04,0.0031040599205809064
2013-10-07,-0.0009707231831868861
2013-10-08,9.523962344004845e-05
2013-10-09,0.0023008376942236703
2013-10-10,-0.0007549692537524112
2013-10-11,-0.0036813371066252254
2013-10-14,-0.0012633917616434824
2013-10-15,0.004260319532381207
2013-10-16,-0.0006301184930721464
2013-10-17,-0.004517788158231336
2013-10-18,-0.0007046262084928992
2013-10-21,0.0009464124565649492
2013-10-22,-0.0018297829711839664
2013-10-23,-0.0003970276617206502
2013-10-24,0.0002859968738143268
2013-10-25,0.0010710552315850031
2013-10-28,0.0016987931879135626
2013-10-29,0.001408287337862403
2013-10-30,0.001364920565327766
2013-10-31,0.0035933074644038635
2013-11-01,0.003688046747530271
2013-11-04,-0.0025017458692992755
2013-11-05,0.001630579702929154
2013-11-06,-0.0019253393668552206
2013-11-07,0.0025901327512960165
2013-11-08,0.002658455453080893
2013-11-11,-0.0028316945036814577
2013-11-12,-0.0014260542997188543
2013-11-13,-0.001418472185856674
2013-11-14,0.001806189183000573
2013-11-15,-0.0014846313825392153
2013-11-18,-0.0029682858331531604
2013-11-19,-0.0003240456194831633
2013-11-20,0.00021171156542376557
2013-11-21,-0.0002356850694424753
2013-11-22,-0.0035097182939358693
2013-11-25,0.0018689423479294636
2013-11-26,-0.0035530759657954325
2013-11-27,0.000692152061862546
2013-11-29,0.0008464728936496889
2013-12-02,-0.0014015207442459978
2013-12-03,-0.002207324315882478
2013-12-04,0.00225374365288816
2013-12-05,-0.006475285395339326
2013-12-06,0.00033177627670670447
2013-12-09,0.0007620503555600033
2013-12-10,0.00038408213425419565
2013-12-11,-0.0016355366456657296
2013-12-12,-0.0002462346535320173
2013-12-13,0.0018321325939612975
2013-12-16,-0.0011558835154432357
2013-12-17,-0.0013715703719729422
2013-12-18,0.0021304319303515153
2013-12-19,-0.0018270255721749033
2013-12-20,0.0007476982981240317
2013-12-23,-0.0020603184422739403
2013-12-24,0.001498342707124817
2013-12-26,0.000474396068095055
2013-12-27,-0.0010492789707445313
2013-12-30,-0.006251691242960794
2013-12-31,0.0021669449422219702
2014-01-02,0.0076002063032431086
2014-01-03,0.005205246469698123
2014-01-06,-0.002052801202092527
2014-01-07,0.001432360224948983
2014-01-08,0.0006208372888877233
2014-01-09,-0.00032260190480776186
2014-01-10,-0.0011230922875191925
2014-01-13,-0.0009569224896166057
2014-01-14,8.359690148038051e-05
2014-01-15,0.0035804692395845434
2014-01-16,-0.0006044817258336769
2014-01-17,0.004584391896626799
2014-01-21,-0.0031530635748339983
2014-01-22,0.0004890339398441982
2014-01-23,-0.005153512443633991
2014-01-24,0.0018142603004804529
2014-01-27,-0.0017186295592549702
2014-01-28,0.00037667474941232497
2014-01-29,0.001962785124888586
2014-01-30,0.001934105032896398
2014-01-31,0.0027391324836413826
2014-02-03,-0.001105429145369712
2014-02-04,0.0003462489608390563
2014-02-05,-0.0007726346327934283
2014-02-06,-0.0012280790134976593
2014-02-07,-0.0015198219367930422
2014-02-10,0.0001828885808590987
2014-02-11,0.001830449312158643
2014-02-12,0.0008674182641154852
2014-02-13,-0.0033512776357272752
2014-02-14,0.0004978761066504878
2014-02-18,-0.0012614995046144005
2014-02-19,0.0009539601719234991
2014-02-20,0.002821624792210953
2014-02-21,-0.0008076802556264821
2014-02-24,0.0013355752398160191
2014-02-25,-0.0009084395226907267
2014-02-26,0.0017895062425023242
2014-02-27,-0.001454736478027432
2014-02-28,-0.00621381429110184
2014-03-03,0.006401970828915102
2014-03-04,-0.0011689255946533978
2014-03-05,-0.00013620129294477607
2014-03-06,-0.0031708487961378275
2014-03-07,-0.0005202022134591469
2014-03-10,0.0004428399057012536
2014-03-11,0.0008859659333010198
2014-03-12,-8.570514503694256e-05
2014-03-13,0.0009310096097580135
2014-03-14,-0.0009236453420105701
2014-03-17,-0.002525826982726842
2014-03-18,-0.0008262373487497877
2014-03-19,0.0032424545864376364
2014-03-20,0.002466118134622869
2014-03-21,-0.0004288844586753321
2014-03-24,-0.0051854565896943695
2014-03-25,0.0006799795708142656
2014-03-26,-0.0012482184856137375
2014-03-27,0.0013264627959318652
2014-03-28,-3.784611140670067e-05
2014-03-31,-0.001988481044046773
2014-04-01,-0.00027996697929713756
2014-04-02,0.002749757847169422
2014-04-03,0.001842303055895587
2014-04-04,0.001296761954836971
2014-04-07,-0.0027870776228375526
2014-04-08,-0.004030998163907826
2014-04-09,-0.0028777520966134823
2014-04-10,0.0004598699383160154
2014-04-11,0.0002972422100315571
2014-04-14,0.0035091695212212345
2014-04-15,-0.0021381707361785266
2014-04-16,0.000851801738658382
2014-04-17,-0.0009921197525455075
2014-04-21,0.00014444560359304373
2014-04-22,-0.0013712469040936424
2014-04-23,-2.5391611624677196e-05
2014-04-24,-0.00017160216338162973
2014-04-25,0.0010939017157725634
2014-04-28,-0.0014807835114236537
2014-04-29,0.0007649526247189824
2014-04-30,-0.0031806838516418223
2014-05-01,-0.0009283609683163828
2014-05-02,0.0015914603547342184
2014-05-05,0.0010547845716700466
2014-05-06,-0.0042728941020789765
2014-05-07,-0.0018762526142819093
2014-05-08,0.001988337513695938
2014-05-09,0.0050591176230615
2014-05-12,0.0018494022235116322
2014-05-13,0.0015414754541530574
2014-05-14,0.0011250897845123823
2014-05-15,-0.002092288904419155
2014-05-16,-0.000340460776920059
2014-05-19,0.0001009577448982084
2014-05-20,0.0005326586734968396
2014-05-21,-0.00037858689948950375
2014-05-22,0.0019274219154091449
2014-05-23,0.0013691127317788199
2014-05-27,-0.003786448290621022
2014-05-28,0.001511629521634059
