,KNN+MVO,KNN+MVO,KNN+MVO,KNN+MVO,Parametric+MVO,Parametric+MVO,Parametric+MVO,Parametric+MVO
,Avg Wt,Wt Vol,Time>10%,Avg |Δw|,Avg Wt,Wt Vol,Time>10%,Avg |Δw|
SPX,0.22651577599113554,0.2605387246539119,0.550641940085592,0.036761067982133085,0.13808844507845933,0.09252828537730763,0.6904422253922967,0.00028571428571428574
BOND,0.18323675611970364,0.22590515679669348,0.4550641940085592,0.018691404033771116,0.19999999999999996,4.867693598917968e-17,1.0,3.9650822308041305e-20
GOLD,0.26283684227453963,0.2656330992762722,0.6105563480741797,0.06199696954510377,0.242331292698122,0.0632651196715365,1.0,0.00019535376024610633
OIL,0.09759821502815828,0.16810064910086364,0.28530670470756064,0.06779672943088673,0.055195791946447074,0.03753968128424673,0.0028530670470756064,0.00028571428571428574
USD,0.22981241058646293,0.24236158805923275,0.5763195435092725,0.04466583447116853,0.3643844702769714,0.06655933104820548,1.0,0.0003760748111824651
