,SPX,BOND,GOLD,OIL,USD
2015-02-03,0.0,0.40795372483732023,0.08580361822396709,0.0,0.5062426569387127
2015-02-04,0.0,0.40795372483732023,0.13168433705146299,0.0,0.46036193811121673
2015-02-05,0.0,0.40795372483732023,0.13168433705146299,0.0,0.46036193811121673
2015-02-06,0.0,0.40795372483732023,0.13168433705146299,0.0,0.46036193811121673
2015-02-09,0.0,0.40795372483732023,0.13168433705146299,0.0,0.46036193811121673
2015-02-10,0.40728142532497424,0.0006722995123460973,0.13168433705146299,0.0,0.46036193811121673
2015-02-11,0.20202097938349967,0.0006722995123460997,0.131684337051463,0.20526044594147463,0.46036193811121673
2015-02-12,0.20202097938349967,0.0006722995123460997,0.131684337051463,0.20526044594147463,0.46036193811121673
2015-02-13,0.20202097938349967,0.07792400744563305,0.131684337051463,0.01789639473448343,0.5704742813849208
2015-02-17,0.21991737411798312,0.07792400744563305,0.131684337051463,0.0,0.5704742813849208
2015-02-18,0.21991737411798312,0.07792400744563305,0.36755337988544967,3.360382135083852e-17,0.3346052385509341
2015-02-19,0.0,0.07792400744563305,0.4426430705126445,0.4794329220417225,0.0
2015-02-20,0.0,0.07792400744563305,0.4426430705126445,0.4794329220417225,0.0
2015-02-23,0.0,0.07792400744563305,0.4426430705126445,0.4794329220417225,0.0
2015-02-24,0.0,0.07792400744563305,0.4426430705126445,0.4794329220417225,0.0
2015-02-25,0.0,0.07792400744563305,0.4426430705126445,0.4794329220417225,0.0
2015-02-26,0.7742946734322058,0.07792400744563309,0.14778131912216103,0.0,1.0408340855860844e-16
2015-02-27,0.4687827557863844,0.3834359250914545,0.147781319122161,2.7596333421545105e-18,1.0368869120518793e-16
2015-03-02,0.4687827557863844,0.3834359250914545,0.147781319122161,2.7596333421545105e-18,1.0368869120518793e-16
2015-03-03,0.4687827557863844,0.3834359250914545,0.147781319122161,2.7596333421545105e-18,1.0368869120518793e-16
2015-03-04,0.4687827557863844,0.3834359250914545,0.147781319122161,2.7596333421545105e-18,1.0368869120518793e-16
2015-03-05,0.9999999999999999,8.326672684688674e-17,7.110407133677684e-17,0.0,1.734723475976807e-17
2015-03-06,0.04570996940178251,1.0164395367051604e-17,0.9542900305982175,0.0,0.0
2015-03-09,0.04570996940178251,1.0164395367051604e-17,0.9542900305982175,0.0,0.0
2015-03-10,0.04570996940178251,1.0164395367051604e-17,0.9542900305982175,0.0,0.0
2015-03-11,0.04570996940178251,1.0164395367051604e-17,0.9542900305982175,0.0,0.0
2015-03-12,0.04570996940178251,1.0164395367051604e-17,0.9542900305982175,0.0,0.0
2015-03-13,6.938893903907228e-17,0.0,1.0,0.0,0.0
2015-03-16,7.116510029963654e-17,0.15536269173328032,0.8446373082667196,0.0,0.0
2015-03-17,0.0,0.0,0.8578759946706342,0.14212400532936584,0.0
2015-03-18,0.0,4.85722573273506e-17,1.0,2.3175782081952632e-18,4.485183545482982e-20
2015-03-19,0.0,0.0,0.0,1.6160850165841282e-16,0.9999999999999998
2015-03-20,0.0,0.0,0.0,1.6160850165841284e-16,0.9999999999999999
2015-03-23,0.0,0.0,0.0,1.6160850165841284e-16,0.9999999999999999
2015-03-24,0.0,0.0,0.0,1.6160850165841284e-16,0.9999999999999999
2015-03-25,0.0,0.0,0.0,1.6160850165841284e-16,0.9999999999999999
2015-03-26,0.0,0.0,0.0,1.6160850165841284e-16,0.9999999999999999
2015-03-27,0.0,0.0,0.0,1.6160850165841284e-16,0.9999999999999999
2015-03-30,2.3273757686693185e-18,1.826055743699766e-18,7.159335909630575e-18,0.042210633680941745,0.9577893663190582
2015-03-31,1.3214797379916933e-17,1.7577682760777794e-17,0.290972046493489,0.04221063368094176,0.6668173198255692
2015-04-01,1.9396889265444807e-17,4.340927607530782e-17,0.49167321025626687,0.042210633680941745,0.4661161560627913
2015-04-02,8.989073539841463e-17,1.0990765414750294e-16,0.0,9.928058956204765e-19,0.9999999999999998
2015-04-06,1.1277659712366294e-16,1.2113076567561486e-16,2.01404539788606e-06,0.7302605810782683,0.2697374048763336
2015-04-07,1.1304939035739602e-16,4.172697296002799e-16,2.014045397886641e-06,0.06064816341154383,0.9393498225430578
2015-04-08,0.38015752876981124,4.3619516018383413e-16,2.0140453978629364e-06,0.06064816341154381,0.5591922937732468
2015-04-09,0.38015752876981124,4.3619516018383413e-16,2.0140453978629364e-06,0.06064816341154381,0.5591922937732468
2015-04-10,0.38015752876981124,4.3619516018383413e-16,2.0140453978629364e-06,0.06064816341154381,0.5591922937732468
2015-04-13,0.38015752876981135,4.874572967494828e-16,2.014045397877543e-06,0.0,0.6198404571847903
2015-04-14,0.38015752876981135,4.942850927408399e-16,0.2528085001544765,0.12337347411339827,0.24366049696231346
2015-04-15,0.38015752876981135,4.942850927408399e-16,0.2528085001544765,0.12337347411339827,0.24366049696231346
2015-04-16,9.581030247688691e-17,5.164435943208182e-16,0.2528085001544764,0.0,0.747191499845523
2015-04-17,0.4030620970117332,0.0,0.2528085001544764,0.0,0.3441294028337905
2015-04-20,0.4030620970117332,0.0,0.2528085001544764,0.0,0.3441294028337905
2015-04-21,0.4030620970117332,0.0,0.2528085001544764,0.0,0.3441294028337905
2015-04-22,0.0008649051203405422,0.0,0.25505773970803763,0.39994795233783137,0.3441294028337905
2015-04-23,0.0008649051203405422,0.0,0.25505773970803763,0.39994795233783137,0.3441294028337905
2015-04-24,0.3118006861398042,4.336808689942018e-17,0.25505773970803763,0.0,0.43314157415215815
2015-04-27,0.3118006861398042,3.6945916266266093e-17,0.4005943438027954,0.0,0.28760497005740043
2015-04-28,0.3118006861398042,0.17390731455761144,0.22668702924518394,0.0,0.28760497005740043
2015-04-29,0.3118006861398042,0.17390731455761144,0.22668702924518394,0.0,0.28760497005740043
2015-04-30,0.9063429056621682,0.09365709433783173,0.0,0.0,0.0
2015-05-01,0.9063429056621682,0.09365709433783173,0.0,0.0,0.0
2015-05-04,0.9063429056621682,0.09365709433783173,0.0,0.0,0.0
2015-05-05,0.9063429056621682,0.09365709433783173,0.0,0.0,0.0
2015-05-06,0.9063429056621682,0.09365709433783173,0.0,0.0,0.0
2015-05-07,0.9063429056621682,0.09365709433783173,0.0,0.0,0.0
2015-05-08,0.6269383969101083,0.09365709433783173,0.11545132856242873,0.16395318018963118,0.0
2015-05-11,0.6269383969101083,0.09365709433783173,0.27940450875205997,1.1124762623827233e-17,0.0
2015-05-12,0.6269383969101083,0.09365709433783173,0.27940450875205997,1.1124762623827233e-17,0.0
2015-05-13,0.6269383969101083,0.09365709433783173,0.27940450875205997,1.1124762623827233e-17,0.0
2015-05-14,0.6269383969101083,0.2394921641145979,0.13356943897529383,1.6856268378764115e-17,1.0531967594319903e-18
2015-05-15,0.48724675316728844,0.2394921641145979,0.13356943897529383,0.13969164374281987,0.0
2015-05-18,0.24143998757711407,0.2394921641145979,0.4881790995775405,0.030888748730747487,0.0
2015-05-19,0.24143998757711407,0.2394921641145979,0.5190678483082881,0.0,0.0
2015-05-20,0.24143998757711407,0.2394921641145979,0.5190678483082881,0.0,0.0
2015-05-21,0.24143998757711407,0.2394921641145979,0.5190678483082881,0.0,0.0
2015-05-22,0.24143998757711407,0.2394921641145979,0.5190678483082881,0.0,0.0
2015-05-26,0.24143998757711407,0.2394921641145979,0.5190678483082881,0.0,0.0
2015-05-27,0.24143998757711407,0.2394921641145979,0.5190678483082881,0.0,0.0
2015-05-28,2.589919066698543e-17,0.0,1.0,3.092714996226135e-18,0.0
2015-05-29,2.589919066698543e-17,0.0,1.0,3.092714996226135e-18,0.0
2015-06-01,0.30350713541317276,1.734723475976807e-18,0.12992059560364244,2.2033009332997974e-18,0.5665722689831848
2015-06-02,0.30350713541317276,1.734723475976807e-18,0.12992059560364244,2.2033009332997974e-18,0.5665722689831848
2015-06-03,0.30350713541317276,1.734723475976807e-18,0.12992059560364244,2.2033009332997974e-18,0.5665722689831848
2015-06-04,0.0,3.3642602834668358e-18,0.9141544830525018,5.140389529667696e-18,0.0858455169474982
2015-06-05,0.0,3.3642602834668358e-18,0.9141544830525018,5.140389529667696e-18,0.0858455169474982
2015-06-08,0.0,3.3642602834668358e-18,0.9141544830525018,5.140389529667696e-18,0.0858455169474982
2015-06-09,0.0,3.3642602834668358e-18,0.9141544830525018,5.140389529667696e-18,0.0858455169474982
2015-06-10,0.4020460053160207,5.190695931982885e-17,0.5121084777364812,3.3175701465537862e-18,0.08584551694749817
2015-06-11,0.4020460053160207,5.190695931982885e-17,0.5121084777364812,3.3175701465537862e-18,0.08584551694749817
2015-06-12,0.4020460053160207,6.140920367289689e-17,0.5979539946839794,0.0,0.0
2015-06-15,0.4020460053160207,6.140920367289689e-17,0.5979539946839794,0.0,0.0
2015-06-16,0.4020460053160207,6.140920367289689e-17,0.5979539946839794,0.0,0.0
2015-06-17,0.4020460053160207,6.140920367289689e-17,0.5979539946839794,0.0,0.0
2015-06-18,0.4020460053160207,6.140920367289689e-17,0.5979539946839794,0.0,0.0
2015-06-19,0.4020460053160207,6.140920367289689e-17,0.5979539946839794,0.0,0.0
2015-06-22,0.4020460053160207,6.140920367289689e-17,0.5979539946839794,0.0,0.0
2015-06-23,0.4020460053160207,6.140920367289689e-17,0.5979539946839794,0.0,0.0
2015-06-24,0.4020460053160207,6.140920367289689e-17,0.5979539946839794,0.0,0.0
2015-06-25,0.4020460053160207,7.640984806071033e-17,0.475618216088734,3.1173617154894985e-17,0.12233577859524523
2015-06-26,0.4020460053160207,7.640984806071033e-17,0.475618216088734,3.1173617154894985e-17,0.12233577859524523
2015-06-29,0.4020460053160207,7.640984806071033e-17,0.475618216088734,3.1173617154894985e-17,0.12233577859524523
2015-06-30,0.703322603990782,0.0,0.25350628256404106,1.2076224933018491e-17,0.043171113445176955
2015-07-01,0.703322603990782,0.0,0.25350628256404106,1.2076224933018491e-17,0.043171113445176955
2015-07-02,0.6157347437032283,0.0,0.3842652562967716,9.984634247015079e-18,0.0
2015-07-06,0.6157347437032283,0.0,0.3842652562967716,9.984634247015079e-18,0.0
2015-07-07,0.6157347437032283,0.0,0.3842652562967716,9.984634247015079e-18,0.0
2015-07-08,0.6157347437032283,0.0,0.3842652562967716,9.984634247015079e-18,0.0
2015-07-09,0.6157347437032283,0.0,0.3842652562967716,9.984634247015079e-18,0.0
2015-07-10,0.6157347437032283,0.0,0.3842652562967716,9.984634247015079e-18,0.0
2015-07-13,0.6157347437032283,0.0,0.3842652562967716,9.984634247015079e-18,0.0
2015-07-14,0.6157347437032283,0.0,0.3842652562967716,9.984634247015079e-18,0.0
2015-07-15,0.6157347437032283,0.0,0.3842652562967716,9.984634247015079e-18,0.0
2015-07-16,0.0,1.3877787807814457e-17,1.0,0.0,0.0
2015-07-17,0.0,1.3877787807814457e-17,1.0,0.0,0.0
2015-07-20,0.0,1.3877787807814457e-17,1.0,0.0,0.0
2015-07-21,0.0,1.3877787807814457e-17,1.0,0.0,0.0
2015-07-22,9.530471203756577e-19,1.428174457767187e-17,0.9614677257134437,0.03853227428655626,1.4846401708698539e-18
2015-07-23,9.530471203756577e-19,1.428174457767187e-17,0.9614677257134437,0.03853227428655626,1.4846401708698539e-18
2015-07-24,9.530471203756577e-19,1.428174457767187e-17,0.9614677257134437,0.03853227428655626,1.4846401708698539e-18
2015-07-27,0.1666010798519611,3.99125817528314e-17,0.7948666458614826,0.03853227428655627,3.7690216468307666e-17
2015-07-28,0.1666010798519611,4.0766001685454967e-17,0.8095588141712204,3.274076045545006e-17,0.02384010597681847
2015-07-29,0.1666010798519611,4.0766001685454967e-17,0.8095588141712204,3.274076045545006e-17,0.02384010597681847
2015-07-30,0.1666010798519611,4.0766001685454967e-17,0.8095588141712204,3.274076045545006e-17,0.02384010597681847
2015-07-31,0.1666010798519611,4.0766001685454967e-17,0.8095588141712204,3.274076045545006e-17,0.02384010597681847
2015-08-03,0.1666010798519611,4.0766001685454967e-17,0.8095588141712204,3.274076045545006e-17,0.02384010597681847
2015-08-04,0.1666010798519611,4.0766001685454967e-17,0.8095588141712204,3.274076045545006e-17,0.02384010597681847
2015-08-05,0.1666010798519611,4.0766001685454967e-17,0.8095588141712204,3.274076045545006e-17,0.02384010597681847
2015-08-06,0.1666010798519611,4.0766001685454967e-17,0.8095588141712204,3.274076045545006e-17,0.02384010597681847
2015-08-07,0.1666010798519611,4.0766001685454967e-17,0.8095588141712204,3.274076045545006e-17,0.02384010597681847
2015-08-10,4.163336342344337e-17,3.739164494810331e-17,0.9761598940231815,1.5926444653475585e-18,0.023840105976818467
2015-08-11,4.163336342344337e-17,3.739164494810331e-17,0.9761598940231815,1.5926444653475585e-18,0.023840105976818467
2015-08-12,4.163336342344337e-17,3.739164494810331e-17,0.9761598940231815,1.5926444653475585e-18,0.023840105976818467
2015-08-13,4.163336342344337e-17,3.739164494810331e-17,0.9761598940231815,1.5926444653475585e-18,0.023840105976818467
2015-08-14,4.163336342344337e-17,3.739164494810331e-17,0.9761598940231815,1.5926444653475585e-18,0.023840105976818467
2015-08-17,4.163336342344337e-17,3.739164494810331e-17,0.9761598940231815,1.5926444653475585e-18,0.023840105976818467
2015-08-18,4.163336342344337e-17,3.739164494810331e-17,0.9761598940231815,1.5926444653475585e-18,0.023840105976818467
2015-08-19,4.163336342344337e-17,3.739164494810331e-17,0.9761598940231815,1.5926444653475585e-18,0.023840105976818467
2015-08-20,4.163336342344337e-17,3.739164494810331e-17,0.9761598940231815,1.5926444653475585e-18,0.023840105976818467
2015-08-21,0.4176424296090138,1.1016595739541863e-16,0.5585174644141675,3.629541421561751e-18,0.023840105976818533
2015-08-24,0.4176424296090138,1.1016595739541863e-16,0.5585174644141675,3.629541421561751e-18,0.023840105976818533
2015-08-25,0.5406435352200742,1.1145386867149563e-16,0.31913175221461654,1.965582597986358e-17,0.14022471256530922
2015-08-26,0.5406435352200742,1.1145386867149563e-16,0.31913175221461654,1.965582597986358e-17,0.14022471256530922
2015-08-27,0.24449820271187084,1.1110448303078738e-16,0.6152770847228198,2.0214459658611948e-17,0.1402247125653092
2015-08-28,0.24449820271187084,1.1110448303078738e-16,0.6152770847228198,2.0214459658611948e-17,0.1402247125653092
